airport_id	airport_name	city	country	airport_iata	airport_icao	latitude	longitude
1505	Pescara International Airport	Pescara	Italy	PSR	LIBP	42.431702	14.1811
1506	Brindisi – Salento Airport	Brindisi	Italy	BDS	LIBR	40.6576	17.947001
1507	Gioia Del Colle Air Base	Gioia Del Colle	Italy	null	LIBV	40.767799	16.9333
1508	Lamezia Terme Airport	Lamezia	Italy	SUF	LICA	38.905399	16.2423
1509	Catania-Fontanarossa Airport	Catania	Italy	CTA	LICC	37.466801	15.0664
1510	Lampedusa Airport	Lampedusa	Italy	LMP	LICD	35.497898	12.6181
1511	Pantelleria Airport	Pantelleria	Italy	PNL	LICG	36.816502	11.9689
1512	Falcone–Borsellino Airport	Palermo	Italy	PMO	LICJ	38.175999	13.091
1513	Palermo-Boccadifalco Airport	Palermo	Italy	null	LICP	38.110802	13.3133
1514	Reggio Calabria Airport	Reggio Calabria	Italy	REG	LICR	38.071201	15.6516
1515	Vincenzo Florio Airport Trapani-Birgi	Trapani	Italy	TPS	LICT	37.9114	12.488
1516	Sigonella Navy Air Base	Sigonella	Italy	NSY	LICZ	37.401699	14.9224
1517	Alghero-Fertilia Airport	Alghero	Italy	AHO	LIEA	40.632099	8.29077
1518	Decimomannu Air Base	Decimomannu	Italy	DCI	LIED	39.354198	8.97248
1519	Cagliari Elmas Airport	Cagliari	Italy	CAG	LIEE	39.251499	9.05428
1520	Olbia Costa Smeralda Airport	Olbia	Italy	OLB	LIEO	40.898701	9.51763
1521	Tortolì Airport	Tortoli	Italy	TTB	LIET	39.9188	9.68298
1522	Torino-Aeritalia Airport	Turin	Italy	null	LIMA	45.086399	7.60337
1523	Milano-Bresso Airfield	Milano	Italy	null	LIMB	45.542198	9.20333
1524	Malpensa International Airport	Milano	Italy	MXP	LIMC	45.6306	8.72811
1525	Il Caravaggio International Airport	Bergamo	Italy	BGY	LIME	45.673901	9.70417
1526	Turin Airport	Torino	Italy	TRN	LIMF	45.200802	7.64963
1527	"'""Villanova D''Albenga International Airport""'"	Albenga	Italy	ALL	LIMG	44.050598	8.12743
1528	Genoa Cristoforo Colombo Airport	Genoa	Italy	GOA	LIMJ	44.4133	8.8375
1529	Milano Linate Airport	Milan	Italy	LIN	LIML	45.445099	9.27674
1530	Cameri Air Base [MIL]	Cameri	Italy	null	LIMN	45.529598	8.66922
1531	Parma Airport	Parma	Italy	PMF	LIMP	44.824501	10.2964
1532	Piacenza San Damiano Air Base	Piacenza	Italy	null	LIMS	44.913102	9.723322
1534	Cuneo International Airport	Cuneo	Italy	CUF	LIMZ	44.547001	7.62322
1535	Aviano Air Base	Aviano	Italy	AVB	LIPA	46.031898	12.596503
1536	Bolzano Airport	Bolzano	Italy	BZO	LIPB	46.460201	11.3264
1537	Cervia Air Base	Cervia	Italy	null	LIPC	44.224201	12.3072
1538	Bologna Guglielmo Marconi Airport	Bologna	Italy	BLQ	LIPE	44.5354	11.2887
1539	"'""Treviso-Sant''Angelo Airport""'"	Treviso	Italy	TSF	LIPH	45.648399	12.1944
1540	Rivolto Air Base	Rivolto	Italy	null	LIPI	45.978699	13.0493
1541	Forlì Airport	Forli	Italy	FRL	LIPK	44.194801	12.0701
1542	Ghedi Air Base	Ghedi	Italy	null	LIPL	45.432201	10.2677
1543	Verona-Boscomantico Airport	Verona	Italy	null	LIPN	45.472	10.9279
1544	Brescia Airport	Brescia	Italy	VBS	LIPO	45.428902	10.3306
1545	Trieste–Friuli Venezia Giulia Airport	Ronchi De Legionari	Italy	TRS	LIPQ	45.827499	13.4722
1546	Federico Fellini International Airport	Rimini	Italy	RMI	LIPR	44.020302	12.6117
1547	Istrana Air Base	Treviso	Italy	null	LIPS	45.684898	12.0829
1548	Vicenza Airport	Vicenza	Italy	VIC	LIPT	45.573399	11.5295
1549	Padova Airport	Padova	Italy	QPA	LIPU	45.395802	11.8479
1550	Verona Villafranca Airport	Villafranca	Italy	VRN	LIPX	45.395699	10.8885
1551	Venice Marco Polo Airport	Venice	Italy	VCE	LIPZ	45.505299	12.3519
1552	Siena-Ampugnano Airport	Siena	Italy	SAY	LIQS	43.256302	11.255
1553	Ciampino–G. B. Pastine International Airport	Rome	Italy	CIA	LIRA	41.7994	12.5949
1554	Pratica Di Mare Air Base	Pratica Di Mare	Italy	null	LIRE	41.654499	12.4452
1555	Leonardo da Vinci–Fiumicino Airport	Rome	Italy	FCO	LIRF	41.8002778	12.2388889
1556	Guidonia Air Base	Guidonia	Italy	null	LIRG	41.990299	12.7408
1558	Marina Di Campo Airport	Marina Di Campo	Italy	EBA	LIRJ	42.7603	10.2394
1559	Latina Air Base	Latina	Italy	QLT	LIRL	41.5424	12.909
1560	Grazzanise Air Base	Grazzanise	Italy	null	LIRM	41.060799	14.0819
1561	Naples International Airport	Naples	Italy	NAP	LIRN	40.886002	14.2908
1562	Pisa International Airport	Pisa	Italy	PSA	LIRP	43.683899	10.3927
1563	Peretola Airport	Florence	Italy	FLR	LIRQ	43.810001	11.2051
1564	Grosseto Air Base	Grosseto	Italy	GRS	LIRS	42.759701	11.0719
1565	Urbe Airport	Rome	Italy	null	LIRU	41.9519	12.4989
1566	Viterbo Airport	Viterbo	Italy	null	LIRV	42.430199	12.0642
1567	"'""Perugia San Francesco d''Assisi – Umbria International Airport""'"	Perugia	Italy	PEG	LIRZ	43.095901	12.5132
1568	Cerklje Airport	Cerklje	Slovenia	null	LJCE	45.9000015259	15.5302000046
1569	Ljubljana Jože Pučnik Airport	Ljubljana	Slovenia	LJU	LJLJ	46.223701	14.4576
1570	Maribor Airport	Maribor	Slovenia	MBX	LJMB	46.4799003601	15.6861000061
1571	Portoroz Airport	Portoroz	Slovenia	POW	LJPZ	45.473400116	13.6149997711
1572	Slovenj Gradec Airport	Slovenj Gradec	Slovenia	null	LJSG	46.4720001221	15.1169996262
1573	České Budějovice Airport	Ceske Budejovice	Czech Republic	null	LKCS	48.9463996887	14.4274997711
1574	Čáslav Air Base	Caslav	Czech Republic	null	LKCV	49.9397010803	15.3817996979
1575	Hradec Králové Airport	Hradec Kralove	Czech Republic	null	LKHK	50.253201	15.8452
1576	Hořovice Airport	Horovice	Czech Republic	null	LKHV	49.8480987549	13.8935003281
1577	Kbely Air Base	Praha	Czech Republic	null	LKKB	50.1213989258	14.5436000824
1578	Kunovice Airport	Kunovice	Czech Republic	UHE	LKKU	49.0293998718	17.439699173
1579	Karlovy Vary International Airport	Karlovy Vary	Czech Republic	KLV	LKKV	50.202999115	12.9149999619
1580	Plzeň-Líně Airport	Line	Czech Republic	null	LKLN	49.675201416	13.274600029
1581	Mnichovo Hradiště Airport	Mnichovo Hradiste	Czech Republic	null	LKMH	50.5401992798	15.0066003799
1582	Ostrava Leos Janáček Airport	Ostrava	Czech Republic	OSR	LKMT	49.6963005066	18.1110992432
1583	Náměšť Air Base	Namest	Czech Republic	null	LKNA	49.1657981873	16.1249008179
1584	Pardubice Airport	Pardubice	Czech Republic	PED	LKPD	50.0134010315	15.7385997772
1585	Pribram Airport	Pribram	Czech Republic	null	LKPM	49.7201	14.1006
1586	Přerov Air Base	Prerov	Czech Republic	PRV	LKPO	49.4258003235	17.4046993256
1587	Václav Havel Airport Prague	Prague	Czech Republic	PRG	LKPR	50.1008	14.26
1588	Brno-Tuřany Airport	Brno	Czech Republic	BRQ	LKTB	49.1512985229	16.6944007874
1589	Vodochody Airport	Vodochody	Czech Republic	VOD	LKVO	50.216599	14.3958
1590	Ben Gurion International Airport	Tel-aviv	Israel	TLV	LLBG	32.0113983154	34.8866996765
1591	Beersheba (Teyman) Airport	Beer-sheba	Israel	BEV	LLBS	31.2870006561	34.7229995728
1592	Tel Nof Air Base	Tel-nof	Israel	null	LLEK	31.8395004272	34.8218002319
1593	Ein Shemer Airfield	Eyn-shemer	Israel	null	LLES	32.4407997131	35.0077018738
1594	Eilat Airport	Elat	Israel	ETH	LLET	29.5613002777	34.9600982666
1595	Ein Yahav Airfield	Eyn-yahav	Israel	EIY	LLEY	30.6217002869	35.2033004761
1596	Haifa International Airport	Haifa	Israel	HFA	LLHA	32.8093986511	35.0430984497
1597	Hatzor Air Base	Haztor	Israel	null	LLHS	31.7625007629	34.7271995544
1598	"'""Ben Ya''akov Airport""'"	Rosh Pina	Israel	RPN	LLIB	32.9809989929	35.5718994141
1599	Megiddo Airport	Megido Airstrip	Israel	null	LLMG	32.5973014832	35.2288017273
1600	Bar Yehuda Airfield	Metzada	Israel	MTZ	LLMZ	31.3281993866	35.3885993958
1601	Nevatim Air Base	Nevatim	Israel	VTM	LLNV	31.2082996368	35.012298584
1602	Ovda International Airport	Ovda	Israel	VDA	LLOV	29.9402999878	34.935798645
1603	Ramat David Air Base	Ramat David	Israel	null	LLRD	32.6651000977	35.1795005798
1604	Ramon Air Base	Ramon	Israel	MIP	LLRM	30.7761001587	34.6666984558
1605	Sde Dov Airport	Tel-aviv	Israel	SDV	LLSD	32.1147003174	34.7821998596
1606	Malta International Airport	Malta	Malta	MLA	LMML	35.857498	14.4775
1607	Wiener Neustadt East Airport	Wiener Neustadt Ost	Austria	null	LOAN	47.8432998657	16.260099411
1608	Wels Airport	Wels	Austria	null	LOLW	48.1833000183	14.0409002304
1609	Graz Airport	Graz	Austria	GRZ	LOWG	46.9911003113	15.4395999908
1610	Innsbruck Airport	Innsbruck	Austria	INN	LOWI	47.260201	11.344
1611	Linz Hörsching Airport	Linz	Austria	LNZ	LOWL	48.2332	14.1875
1612	Salzburg Airport	Salzburg	Austria	SZG	LOWS	47.7933006287	13.0043001175
1613	Vienna International Airport	Vienna	Austria	VIE	LOWW	48.1102981567	16.5697002411
1615	Hinterstoisser Air Base	Zeltweg	Austria	null	LOXZ	47.202801	14.7442
1616	Alverca Air Base	Alverca	Portugal	AVR	LPAR	38.883301	-9.0301
1617	Santa Maria Airport	Santa Maria (island)	Portugal	SMA	LPAZ	36.9714012146	-25.1706008911
1618	Bragança Airport	Braganca	Portugal	BGC	LPBG	41.8578	-6.70713
1619	Beja Airport / Airbase	Beja (madeira)	Portugal	BYJ	LPBJ	38.078899	-7.9324
1620	Braga Municipal Aerodrome	Braga	Portugal	BGZ	LPBR	41.5871009827	-8.445139885
1621	Aerodromo Municipal de Coimbra	Coimba	Portugal	null	LPCO	40.158758	-8.470815
1622	Cascais Airport	Cascais	Portugal	CAT	LPCS	38.724998	-9.35523
1623	Coimbra Hospital Covões Heliport	Covilha	Portugal	null	LPCV	40.194812	-8.460207
1624	Évora Airport	Evora	Portugal	null	LPEV	38.533501	-7.88964
1625	Flores Airport	Flores	Portugal	FLW	LPFL	39.4552993774	-31.1313991547
1626	Faro Airport	Faro	Portugal	FAO	LPFR	37.0144004822	-7.9659099579
1627	Graciosa Airport	Graciosa Island	Portugal	GRW	LPGR	39.0922012329	-28.029800415
1628	Horta Airport	Horta	Portugal	HOR	LPHR	38.5199012756	-28.7159004211
1629	Lajes Airport	Lajes (terceira Island)	Portugal	TER	LPLA	38.761799	-27.090799
1630	Monte Real Air Base	Monte Real	Portugal	QLR	LPMR	39.828335	-8.8875
1631	Montijo Air Base	Montijo	Portugal	null	LPMT	38.703899	-9.03592
1632	Ovar Air Base	Ovar	Portugal	null	LPOV	40.915901	-8.64592
1633	João Paulo II Airport	Ponta Delgada	Portugal	PDL	LPPD	37.7411994934	-25.6979007721
1634	Pico Airport	Pico	Portugal	PIX	LPPI	38.554298	-28.441299
1635	Portimão Airport	Portimao	Portugal	PRM	LPPM	37.1493	-8.58396
1636	Francisco de Sá Carneiro Airport	Porto	Portugal	OPO	LPPR	41.2481002808	-8.6813898087
1637	Porto Santo Airport	Porto Santo	Portugal	PXO	LPPS	33.0733985901	-16.3500003815
1638	Humberto Delgado Airport (Lisbon Portela Airport)	Lisbon	Portugal	LIS	LPPT	38.7813	-9.13592
1639	São Jorge Airport	Sao Jorge Island	Portugal	SJZ	LPSJ	38.6655006409	-28.1758003235
1640	Sintra Air Base	Sintra	Portugal	null	LPST	38.8311	-9.33955
1641	Tancos Airbase	Tancos	Portugal	null	LPTN	39.475101	-8.36458
1642	Vila Real Airport	Vila Real	Portugal	VRL	LPVR	41.2743	-7.72047
1643	Aerodromo Goncalves Lobato (Viseu Airport)	Viseu	Portugal	VSE	LPVZ	40.725498	-7.88899
1645	Mostar International Airport	Mostar	Bosnia and Herzegovina	OMO	LQMO	43.2829017639	17.8458995819
1646	Sarajevo International Airport	Sarajevo	Bosnia and Herzegovina	SJJ	LQSA	43.8246002197	18.3314990997
1647	Arad International Airport	Arad	Romania	ARW	LRAR	46.1766014099	21.2619991302
1648	Bacău Airport	Bacau	Romania	BCM	LRBC	46.521900177	26.9102993011
1649	Tautii Magheraus Airport	Baia Mare	Romania	BAY	LRBM	47.6584014893	23.4699993134
1650	Băneasa International Airport	Bucharest	Romania	BBU	LRBS	44.503200531	26.1021003723
1651	Mihail Kogălniceanu International Airport	Constanta	Romania	CND	LRCK	44.3622016907	28.4883003235
1652	Cluj-Napoca International Airport	Cluj-napoca	Romania	CLJ	LRCL	46.7851982117	23.6861991882
1653	Caransebeş Airport	Caransebes	Romania	CSB	LRCS	45.4199981689	22.2532997131
1654	Craiova Airport	Craiova	Romania	CRA	LRCV	44.3180999756	23.8885993958
1655	Iaşi Airport	Iasi	Romania	IAS	LRIA	47.1785011292	27.6205997467
1656	Oradea International Airport	Oradea	Romania	OMR	LROD	47.0252990723	21.9025001526
1657	Henri Coandă International Airport	Bucharest	Romania	OTP	LROP	44.5711111	26.085
1658	Sibiu International Airport	Sibiu	Romania	SBZ	LRSB	45.7855987549	24.091299057
1659	Satu Mare Airport	Satu Mare	Romania	SUJ	LRSM	47.7033004761	22.8857002258
1660	Suceava Stefan cel Mare Airport	Suceava	Romania	SCV	LRSV	47.6875	26.3540992737
1661	Tulcea Airport	Tulcea	Romania	TCE	LRTC	45.0625	28.7143001556
1662	Transilvania Târgu Mureş International Airport	Tirgu Mures	Romania	TGM	LRTM	46.4677009583	24.4125003815
1663	Timişoara Traian Vuia Airport	Timisoara	Romania	TSR	LRTR	45.8098983765	21.3379001617
1664	Les Eplatures Airport	Les Eplatures	Switzerland	null	LSGC	47.0839004517	6.792840004
1665	Geneva Cointrin International Airport	Geneva	Switzerland	GVA	LSGG	46.2380981445	6.1089501381
1666	Saanen Airport	Saanen	Switzerland	null	LSGK	46.4874992371	7.2508301735
1667	Sion Airport	Sion	Switzerland	SIR	LSGS	46.2196006775	7.3267598152
1668	Alpnach Air Base	Alpnach	Switzerland	null	LSMA	46.943901	8.28417
1669	Dübendorf Air Base	Dubendorf	Switzerland	null	LSMD	47.398601532	8.648229599
1670	Emmen Air Base	Emmen	Switzerland	EML	LSME	47.092444	8.305184
1671	Mollis Airport	Mollis	Switzerland	null	LSMF	47.0788993835	9.0648298264
1672	Meiringen Airport	Meiringen	Switzerland	null	LSMM	46.7433013916	8.1099996567
1673	Payerne Air Base	Payerne	Switzerland	null	LSMP	46.8432	6.9150600433
1675	Lugano Airport	Lugano	Switzerland	LUG	LSZA	46.0042991638	8.9105796814
1676	Bern Belp Airport	Bern	Switzerland	BRN	LSZB	46.914100647	7.4971499443
1677	Grenchen Airport	Grenchen	Switzerland	ZHI	LSZG	47.181599	7.41719
1678	Zürich Airport	Zurich	Switzerland	ZRH	LSZH	47.464699	8.54917
1679	St Gallen Altenrhein Airport	Altenrhein	Switzerland	ACH	LSZR	47.4850006104	9.5607700348
1680	Samedan Airport	Samedan	Switzerland	SMV	LSZS	46.5340995789	9.8841104507
1681	Güvercinlik Airport	Ankara	Turkey	null	LTAB	39.9350013733	32.7407989502
1682	Esenboğa International Airport	Ankara	Turkey	ESB	LTAC	40.1281013489	32.995098114
1683	Etimesgut Air Base	Ankara	Turkey	ANK	LTAD	39.949798584	32.6885986328
1684	Akıncı Air Base	Ankara	Turkey	null	LTAE	40.0788993835	32.5656013489
1685	Adana Airport	Adana	Turkey	ADA	LTAF	36.9822006226	35.2803993225
1686	İncirlik Air Base	Adana	Turkey	UAB	LTAG	37.0021018982	35.4258995056
1687	Afyon Airport	Afyon	Turkey	AFY	LTAH	38.726398468	30.6011009216
1688	Antalya International Airport	Antalya	Turkey	AYT	LTAI	36.898701	30.800501
1689	Gaziantep International Airport	Gaziantep	Turkey	GZT	LTAJ	36.9472007751	37.4786987305
1690	İskenderun Airport	Iskenderun	Turkey	null	LTAK	36.5744552612	36.1534194946
1691	Konya Airport	Konya	Turkey	KYA	LTAN	37.979	32.561901
1692	Malatya Tulga Airport	Malatya	Turkey	null	LTAO	38.353699	38.253899
1693	Amasya Merzifon Airport	Merzifon	Turkey	MZH	LTAP	40.829399	35.521999
1694	Sivas Nuri Demirağ Airport	Sivas	Turkey	VAS	LTAR	39.813801	36.9035
1695	Malatya Erhaç Airport	Malatya	Turkey	MLX	LTAT	38.4352989197	38.0909996033
1696	Kayseri Erkilet Airport	Kayseri	Turkey	ASR	LTAU	38.770401001	35.4953994751
1697	Sivrihisar Airport	Sivrihisar	Turkey	null	LTAV	39.451499939	31.3652992249
1698	Tokat Airport	Tokat	Turkey	TJK	LTAW	40.3074302673	36.3674087524
1699	Çardak Airport	Denizli	Turkey	DNZ	LTAY	37.7855987549	29.7012996674
1701	Atatürk International Airport	Istanbul	Turkey	ISL	LTBA	40.976898	28.8146
1702	Balıkesir Merkez Airport	Balikesir	Turkey	BZI	LTBF	39.6193008423	27.9260005951
1703	Bandırma Airport	Bandirma	Turkey	BDM	LTBG	40.3180007935	27.9776992798
1705	Eskişehir Air Base	Eskisehir	Turkey	ESK	LTBI	39.7840995789	30.5820999146
1706	Adnan Menderes International Airport	Izmir	Turkey	ADB	LTBJ	38.2924003601	27.156999588
1707	Gaziemir Airport	Izmir	Turkey	null	LTBK	38.3190994263	27.1594009399
1708	Çiğli Airport	Izmir	Turkey	IGL	LTBL	38.5130004883	27.010099411
1709	Isparta Airport	Isparta	Turkey	null	LTBM	37.7851219177	30.5900192261
1710	Kütahya Airport	Kutahya	Turkey	null	LTBN	39.426700592	30.0168991089
1712	Yalova Airport	Yalova	Turkey	null	LTBP	40.6843986511	29.3756999969
1713	Cengiz Topel Airport	Topel	Turkey	KCO	LTBQ	40.7350006104	30.0832996368
1715	Dalaman International Airport	Dalaman	Turkey	DLM	LTBS	36.7131004333	28.7924995422
1716	Akhisar Airport	Akhisar	Turkey	null	LTBT	38.8088989258	27.8339004517
1718	Imsık Airport	Bodrum	Turkey	BXN	LTBV	37.1400985718	27.6697006226
1719	Samandıra Air Base	Istanbul	Turkey	null	LTBX	40.9930000305	29.2164993286
1721	Elazığ Airport	Elazig	Turkey	EZS	LTCA	38.6068992615	39.2914009094
1722	Diyarbakir Airport	Diyabakir	Turkey	DIY	LTCC	37.893901825	40.2010002136
1723	Erzincan Airport	Erzincan	Turkey	ERC	LTCD	39.7102012634	39.5270004272
1724	Erzurum International Airport	Erzurum	Turkey	ERZ	LTCE	39.9565010071	41.1702003479
1726	Trabzon International Airport	Trabzon	Turkey	TZX	LTCG	40.995098114	39.7896995544
1728	Van Ferit Melen Airport	Van	Turkey	VAN	LTCI	38.4682006836	43.3322982788
1729	Batman Airport	Batman	Turkey	BAL	LTCJ	37.9290008545	41.1166000366
1731	Siirt Airport	Siirt	Turkey	SXZ	LTCL	37.9789009094	41.8404006958
1732	Kaklıç Airport	Izmir	Turkey	null	LTFA	38.5176010132	26.977399826
1733	Selçuk Efes Airport	Izmir	Turkey	null	LTFB	37.9506988525	27.329000473
1734	Bălți International Airport	Saltsy	Moldova	BZY	LUBL	47.843056	27.777222
1735	Chişinău International Airport	Chisinau	Moldova	KIV	LUKK	46.9277000427	28.9309997559
1736	Ohrid St. Paul the Apostle Airport	Ohrid	Macedonia	OHD	LWOH	41.18	20.7423
1737	Skopje Alexander the Great Airport	Skopje	Macedonia	SKP	LWSK	41.961601	21.621401
1738	Gibraltar Airport	Gibraltar	Gibraltar	GIB	LXGB	36.1511993408	-5.3496599197
1739	Belgrade Nikola Tesla Airport	Belgrade	Serbia	BEG	LYBE	44.8184013367	20.3090991974
1740	Nis Airport	Nis	Serbia	INI	LYNI	43.337299	21.853701
1741	Podgorica Airport	Podgorica	Montenegro	TGD	LYPG	42.359402	19.2519
1742	Priština International Airport	Pristina	Serbia	PRN	BKPR	42.5728	21.035801
1743	Tivat Airport	Tivat	Montenegro	TIV	LYTV	42.4047012329	18.7233009338
1744	Vršac International Airport	Vrsac	Serbia	null	LYVR	45.1469	21.3099
1745	M. R. Štefánik Airport	Bratislava	Slovakia	BTS	LZIB	48.1702003479	17.2126998901
1746	Košice Airport	Kosice	Slovakia	KSC	LZKZ	48.6631011963	21.2411003113
1747	Kuchyňa Air Base	Malacky	Slovakia	null	LZMC	48.4020004272	17.1184005737
1748	Piešťany Airport	Piestany	Slovakia	PZY	LZPP	48.6251983643	17.8283996582
1749	Sliač Airport	Sliac	Slovakia	SLD	LZSL	48.6377983093	19.1340999603
1750	Trenčín Airport	Trencin	Slovakia	null	LZTN	48.8650016785	17.9923000336
1751	Poprad-Tatry Airport	Poprad	Slovakia	TAT	LZTT	49.073600769	20.2411003113
1753	North Caicos Airport	North Caicos	Turks and Caicos Islands	NCA	MBNC	21.9175	-71.939598
1754	Providenciales Airport	Providenciales	Turks and Caicos Islands	PLS	MBPV	21.7735996246	-72.2658996582
1755	South Caicos Airport	South Caicos	Turks and Caicos Islands	XSC	MBSC	21.5156993866	-71.528503418
1756	Arroyo Barril Airport	Samana	Dominican Republic	null	MDAB	19.198600769	-69.4298019409
1757	Maria Montez International Airport	Barahona	Dominican Republic	BRX	MDBH	18.251499176	-71.1203994751
1758	Cabo Rojo Airport	Cabo Rojo	Dominican Republic	CBJ	MDCR	17.9290008545	-71.6447982788
1759	Casa De Campo International Airport	La Romana	Dominican Republic	LRM	MDLR	18.4507007599	-68.9117965698
1760	Punta Cana International Airport	Punta Cana	Dominican Republic	PUJ	MDPC	18.5673999786	-68.3634033203
1761	Gregorio Luperon International Airport	Puerto Plata	Dominican Republic	POP	MDPP	19.757900238	-70.5699996948
1762	Las Américas International Airport	Santo Domingo	Dominican Republic	SDQ	MDSD	18.4297008514	-69.6688995361
1763	San Isidro Air Base	San Isidoro	Dominican Republic	null	MDSI	18.5037002563	-69.7617034912
1764	Cibao International Airport	Santiago	Dominican Republic	STI	MDST	19.4060993195	-70.6046981812
1765	Bananera Airport	Bananera	Guatemala	null	MGBN	15.4735002518	-88.8371963501
1766	Coban Airport	Coban	Guatemala	CBV	MGCB	15.4689998627	-90.4067001343
1767	La Aurora Airport	Guatemala City	Guatemala	GUA	MGGT	14.5833	-90.527496
1769	Retalhuleu Airport	Retalhuleu	Guatemala	RER	MGRT	14.5209999084	-91.697303772
1770	San José Airport	San Jose	Guatemala	GSJ	MGSJ	13.9362001419	-90.8358001709
1771	Goloson International Airport	La Ceiba	Honduras	LCE	MHLC	15.7425	-86.852997
1772	Ramón Villeda Morales International Airport	San Pedro Sula	Honduras	SAP	MHLM	15.4526	-87.923599
1773	La Laguna Airport	Guanaja	Honduras	GJA	MHNJ	16.4454	-85.906601
1774	Juan Manuel Galvez International Airport	Roatan	Honduras	RTB	MHRO	16.316799	-86.523003
1775	Tela Airport	Tela	Honduras	TEA	MHTE	15.7759	-87.4758
1776	Toncontín International Airport	Tegucigalpa	Honduras	TGU	MHTG	14.0608997345	-87.2172012329
1777	Trujillo Airport	Trujillo	Honduras	TJI	MHTJ	15.9268	-85.938202
1778	Boscobel Aerodrome	Ocho Rios	Jamaica	OCJ	MKBS	18.4041996002	-76.96900177
1779	Norman Manley International Airport	Kingston	Jamaica	KIN	MKJP	17.9356994629	-76.7874984741
1780	Sangster International Airport	Montego Bay	Jamaica	MBJ	MKJS	18.5037002563	-77.9133987427
1781	Ken Jones Airport	Port Antonio	Jamaica	POT	MKKJ	18.1987991333	-76.5345001221
1782	Tinson Pen Airport	Kingston	Jamaica	KTP	MKTP	17.9885997772	-76.8237991333
1783	General Juan N Alvarez International Airport	Acapulco	Mexico	ACA	MMAA	16.7570991516	-99.7539978027
1784	Del Norte International Airport	Monterrey	Mexico	NTR	MMAN	25.865601	-100.237
1785	Jesús Terán Paredo International Airport	Aguascalientes	Mexico	AGU	MMAS	21.705601	-102.318001
1786	Bahías de Huatulco International Airport	Huatulco	Mexico	HUX	MMBT	15.7753	-96.262604
1787	General Mariano Matamoros Airport	Cuernavaca	Mexico	CVJ	MMCB	18.8348007202	-99.2612991333
1788	Ciudad Acuña New International Airport	Ciudad Acuna	Mexico	ACN	MMCC	29.332899	-101.098998
1789	Ciudad del Carmen International Airport	Ciudad Del Carmen	Mexico	CME	MMCE	18.6536998749	-91.7990036011
1790	Nuevo Casas Grandes Airport	Nuevo Casas Grandes	Mexico	NCG	MMCG	30.3974	-107.875
1791	Chilpancingo Airport	Chilpancingo	Mexico	null	MMCH	17.574239	-99.515424
1792	Bachigualato Federal International Airport	Culiacan	Mexico	CUL	MMCL	24.7644996643	-107.474998474
1793	Chetumal International Airport	Chetumal	Mexico	CTM	MMCM	18.504699707	-88.3267974854
1794	Ciudad Obregón International Airport	Ciudad Obregon	Mexico	CEN	MMCN	27.3925991058	-109.8330001831
1795	Ingeniero Alberto Acuña Ongay International Airport	Campeche	Mexico	CPE	MMCP	19.8167991638	-90.5002975464
1796	Abraham González International Airport	Ciudad Juarez	Mexico	CJS	MMCS	31.636100769	-106.4290008545
1797	General Roberto Fierro Villalobos International Airport	Chihuahua	Mexico	CUU	MMCU	28.7028999329	-105.964996338
1798	General Pedro Jose Mendez International Airport	Ciudad Victoria	Mexico	CVM	MMCV	23.7033004761	-98.9564971924
1800	Cozumel International Airport	Cozumel	Mexico	CZM	MMCZ	20.5223999023	-86.9255981445
1801	General Guadalupe Victoria International Airport	Durango	Mexico	DGO	MMDO	24.1242008209	-104.527999878
1802	Amado Nervo National Airport	Tepic	Mexico	TPQ	MMEP	21.4195	-104.843002
1803	Ensenada International Airport	Ensenada	Mexico	ESE	MMES	31.7953	-116.602997
1804	Don Miguel Hidalgo Y Costilla International Airport	Guadalajara	Mexico	GDL	MMGL	20.5217990875	-103.3109970093
1805	General José María Yáñez International Airport	Guaymas	Mexico	GYM	MMGM	27.9689998627	-110.9250030518
1806	Tehuacan Airport	Tehuacan	Mexico	TCN	MMHC	18.4972000122	-97.4198989868
1807	General Ignacio P. Garcia International Airport	Hermosillo	Mexico	HMO	MMHO	29.0958995819	-111.047996521
1808	Licenciado Miguel de la Madrid Airport	Colima	Mexico	CLQ	MMIA	19.277	-103.577002
1809	Isla Mujeres Airport	Isla Mujeres	Mexico	ISJ	MMIM	21.2450008392	-86.7399978638
1810	Plan De Guadalupe International Airport	Saltillo	Mexico	SLW	MMIO	25.5494995117	-100.9290008545
1811	Ixtepec Airport	Iztepec	Mexico	IZT	MMIT	16.449301	-95.093697
1813	Lázaro Cárdenas Airport	Lazard Cardenas	Mexico	LZC	MMLC	18.0016994476	-102.221000671
1814	Valle del Fuerte International Airport	Los Mochis	Mexico	LMM	MMLM	25.6851997375	-109.081001282
1815	Del Bajío International Airport	Del Bajio	Mexico	BJX	MMLO	20.9935	-101.481003
1816	Manuel Márquez de León International Airport	La Paz	Mexico	LAP	MMLP	24.0727005005	-110.361999512
1817	Loreto International Airport	Loreto	Mexico	LTO	MMLT	25.989200592	-111.3479995728
1818	General Servando Canales International Airport	Matamoros	Mexico	MAM	MMMA	25.7698993683	-97.5252990723
1819	Licenciado Manuel Crescencio Rejon Int Airport	Merida	Mexico	MID	MMMD	20.9370002747	-89.657699585
1820	General Rodolfo Sánchez Taboada International Airport	Mexicali	Mexico	MXL	MMML	32.6306	-115.241997
1821	General Francisco J. Mujica International Airport	Morelia	Mexico	MLM	MMMM	19.849899292	-101.025001526
