"movie_id","genre_id"
"26696","20777"
"26686","20777"
"26685","20777"
"26678","20777"
"26677","20777"
"26670","20777"
"26666","20777"
"26663","20777"
"26660","20777"
"26647","20777"
"26646","20777"
"26630","20777"
"26624","20777"
"26615","20777"
"26607","20777"
"26600","20777"
"26599","20777"
"26596","20777"
"26592","20777"
"26591","20777"
"26583","20777"
"26581","20777"
"26580","20777"
"26572","20777"
"26565","20777"
"26560","20777"
"26552","20777"
"26537","20777"
"26528","20777"
"26527","20777"
"26526","20777"
"26524","20777"
"26522","20777"
"26517","20777"
"26515","20777"
"26512","20777"
"26511","20777"
"26508","20777"
"26507","20777"
"26504","20777"
"26500","20777"
"26496","20777"
"26491","20777"
"26489","20777"
"26482","20777"
"26468","20777"
"26456","20777"
"26453","20777"
"26449","20777"
"26447","20777"
"26444","20777"
"26443","20777"
"26435","20777"
"26413","20777"
"26408","20777"
"26407","20777"
"26399","20777"
"26397","20777"
"26391","20777"
"26382","20777"
"26378","20777"
"26369","20777"
"26366","20777"
"26365","20777"
"26363","20777"
"26359","20777"
"26358","20777"
"26356","20777"
"26347","20777"
"26343","20777"
"26332","20777"
"26330","20777"
"26324","20777"
"26323","20777"
"26319","20777"
"26317","20777"
"26315","20777"
"26299","20777"
"26290","20777"
"26285","20777"
"26282","20777"
"26269","20777"
"26268","20777"
"26267","20777"
"26266","20777"
"26250","20777"
"26248","20777"
"26238","20777"
"26234","20777"
"26218","20777"
"26208","20777"
"26205","20777"
"26200","20777"
"26198","20777"
"26197","20777"
"26193","20777"
"26189","20777"
"26183","20777"
"26178","20777"
"26167","20777"
"26155","20777"
"26138","20777"
"26137","20777"
"26129","20777"
"26128","20777"
"26127","20777"
"26121","20777"
"26111","20777"
"26106","20777"
"26104","20777"
"26097","20777"
"26095","20777"
"26090","20777"
"26075","20777"
"26073","20777"
"26071","20777"
"26068","20777"
"26064","20777"
"26051","20777"
"26045","20777"
"26010","20777"
"26007","20777"
"26006","20777"
"25996","20777"
"25994","20777"
"25992","20777"
"25973","20777"
"25968","20777"
"25967","20777"
"25957","20777"
"25954","20777"
"25953","20777"
"25951","20777"
"25948","20777"
"25942","20777"
"25940","20777"
"25938","20777"
"25911","20777"
"25893","20777"
"25888","20777"
"25884","20777"
"25882","20777"
"25879","20777"
"25861","20777"
"25854","20777"
"25848","20777"
"25844","20777"
"25843","20777"
"25837","20777"
"25831","20777"
"25826","20777"
"25825","20777"
"25823","20777"
"25810","20777"
"25809","20777"
"25807","20777"
"25803","20777"
"25784","20777"
"25780","20777"
"25778","20777"
"25769","20777"
"25768","20777"
"25765","20777"
"25753","20777"
"25747","20777"
"25742","20777"
"25740","20777"
"25736","20777"
"25732","20777"
"25727","20777"
"25716","20777"
"25711","20777"
"25710","20777"
"25708","20777"
"25695","20777"
"25693","20777"
"25675","20777"
"25670","20777"
"25668","20777"
"25662","20777"
"25658","20777"
"25653","20777"
"25650","20777"
"25649","20777"
"25641","20777"
"25631","20777"
"25627","20777"
"25624","20777"
"25611","20777"
"25608","20777"
"25599","20777"
"25598","20777"
"25594","20777"
"25592","20777"
"25590","20777"
"25576","20777"
"25571","20777"
"25558","20777"
"25557","20777"
"25553","20777"
"25547","20777"
"25517","20777"
"25516","20777"
"25515","20777"
"25512","20777"
"25510","20777"
"25502","20777"
"25501","20777"
"25497","20777"
"25491","20777"
"25486","20777"
"25472","20777"
"25464","20777"
"25461","20777"
"25458","20777"
"25449","20777"
"25448","20777"
"25429","20777"
"25424","20777"
"25422","20777"
"25421","20777"
"25420","20777"
"25413","20777"
"25411","20777"
"25402","20777"
"25397","20777"
"25396","20777"
"25382","20777"
"25380","20777"
"25379","20777"
"25377","20777"
"25375","20777"
"25366","20777"
"25357","20777"
"25339","20777"
"25338","20777"
"25310","20777"
"25301","20777"
"25298","20777"
"25296","20777"
"25291","20777"
"25284","20777"
"25279","20777"
"25271","20777"
"25254","20777"
"25253","20777"
"25239","20777"
"25238","20777"
"25224","20777"
"25223","20777"
"25215","20777"
"25206","20777"
"25203","20777"
"25196","20777"
"25195","20777"
"25192","20777"
"25179","20777"
"25170","20777"
"25163","20777"
"25161","20777"
"25149","20777"
"25141","20777"
"25130","20777"
"25128","20777"
"25126","20777"
"25114","20777"
"25110","20777"
"25084","20777"
"25078","20777"
"25065","20777"
"25059","20777"
"25048","20777"
"25045","20777"
"25044","20777"
"25032","20777"
"25028","20777"
"25016","20777"
"25009","20777"
"25008","20777"
"25005","20777"
"25004","20777"
"25003","20777"
"24999","20777"
"24995","20777"
"24982","20777"
"24976","20777"
"24958","20777"
"24957","20777"
"24946","20777"
"24945","20777"
"24944","20777"
"24935","20777"
"24918","20777"
"24908","20777"
"24907","20777"
"24905","20777"
"24900","20777"
"24897","20777"
"24884","20777"
"24880","20777"
"24878","20777"
"24869","20777"
"24868","20777"
"24867","20777"
"24866","20777"
"24863","20777"
"24862","20777"
"24859","20777"
"24857","20777"
"24851","20777"
"24850","20777"
"24847","20777"
"24834","20777"
"24819","20777"
"24818","20777"
"24815","20777"
"24814","20777"
"24811","20777"
"24805","20777"
"24803","20777"
"24802","20777"
"24801","20777"
"24800","20777"
"24797","20777"
"24794","20777"
"24793","20777"
"24792","20777"
"24787","20777"
"24777","20777"
"24771","20777"
"24768","20777"
"24762","20777"
"24761","20777"
"24755","20777"
"24750","20777"
"24732","20777"
"24730","20777"
"24728","20777"
"24721","20777"
"24716","20777"
"24710","20777"
"24701","20777"
"24685","20777"
"24681","20777"
"24647","20777"
"24636","20777"
"24624","20777"
"24616","20777"
"24605","20777"
"24600","20777"
"24588","20777"
"24587","20777"
"24568","20777"
"24564","20777"
"24561","20777"
"24560","20777"
"24557","20777"
"24556","20777"
"24533","20777"
"24526","20777"
"24509","20777"
"24499","20777"
"24496","20777"
"24489","20777"
"24474","20777"
"24469","20777"
"24447","20777"
"24444","20777"
"24434","20777"
"24432","20777"
"24425","20777"
"24419","20777"
"24410","20777"
"24409","20777"
"24399","20777"
"24393","20777"
"24363","20777"
"24360","20777"
"24359","20777"
"24348","20777"
"24345","20777"
"24343","20777"
"24339","20777"
"24336","20777"
"24331","20777"
"24320","20777"
"24312","20777"
"24302","20777"
"24301","20777"
"24292","20777"
"24291","20777"
"24289","20777"
"24287","20777"
"24282","20777"
"24273","20777"
"24269","20777"
"24265","20777"
"24263","20777"
"24259","20777"
"24254","20777"
"24251","20777"
"24250","20777"
"24249","20777"
"24246","20777"
"24234","20777"
"24222","20777"
"24215","20777"
"24213","20777"
"24212","20777"
"24205","20777"
"24194","20777"
"24190","20777"
"24186","20777"
"24185","20777"
"24183","20777"
"24177","20777"
"24166","20777"
"24154","20777"
"24148","20777"
"24139","20777"
"24130","20777"
"24119","20777"
"24118","20777"
"24117","20777"
"24114","20777"
"24109","20777"
"24101","20777"
"24095","20777"
"24094","20777"
"24092","20777"
"24091","20777"
"24086","20777"
"24082","20777"
"24072","20777"
"24071","20777"
"24065","20777"
"24064","20777"
"24059","20777"
"24055","20777"
"24051","20777"
"24039","20777"
"24029","20777"
"24021","20777"
"24018","20777"
"24017","20777"
"24009","20777"
"24007","20777"
"24004","20777"
"23989","20777"
"23979","20777"
"23965","20777"
"23961","20777"
"23954","20777"
"23952","20777"
"23950","20777"
"23919","20777"
"23914","20777"
"23913","20777"
"23905","20777"
"23886","20777"
"23882","20777"
"23875","20777"
"23872","20777"
"23870","20777"
"23865","20777"
"23864","20777"
"23860","20777"
"23857","20777"
"23852","20777"
"23851","20777"
"23844","20777"
"23839","20777"
"23837","20777"
"23831","20777"
"23827","20777"
"23807","20777"
"23805","20777"
"23796","20777"
"23766","20777"
"23765","20777"
"23760","20777"
"23740","20777"
"23731","20777"
"23726","20777"
"23717","20777"
"23709","20777"
"23708","20777"
"23707","20777"
"23706","20777"
"23702","20777"
"23701","20777"
"23698","20777"
"23696","20777"
"23695","20777"
"23687","20777"
"23686","20777"
"23676","20777"
"23665","20777"
"23659","20777"
"23656","20777"
"23655","20777"
"23646","20777"
"23645","20777"
"23631","20777"
"23620","20777"
"23615","20777"
"23609","20777"
"23598","20777"
"23596","20777"
"23584","20777"
"23581","20777"
"23580","20777"
"23579","20777"
"23575","20777"
"23572","20777"
"23571","20777"
"23546","20777"
"23535","20777"
"23508","20777"
"23507","20777"
"23506","20777"
"23505","20777"
"23503","20777"
"23502","20777"
"23501","20777"
"23496","20777"
"23493","20777"
"23487","20777"
"23485","20777"
"23478","20777"
"23476","20777"
"23475","20777"
"23469","20777"
"23468","20777"
"23461","20777"
"23455","20777"
"23453","20777"
"23445","20777"
"23412","20777"
"23409","20777"
"23406","20777"
"23398","20777"
"23388","20777"
"23380","20777"
"23378","20777"
"23376","20777"
"23372","20777"
"23369","20777"
"23365","20777"
"23361","20777"
"23359","20777"
"23358","20777"
"23354","20777"
"23347","20777"
"23342","20777"
"23298","20777"
"23289","20777"
"23288","20777"
"23283","20777"
"23282","20777"
"23280","20777"
"23276","20777"
"23274","20777"
"23273","20777"
"23259","20777"
"23246","20777"
"23235","20777"
"23233","20777"
"23214","20777"
"23202","20777"
"23198","20777"
"23192","20777"
"23191","20777"
"23182","20777"
"23178","20777"
"23172","20777"
"23168","20777"
"23167","20777"
"23154","20777"
"23150","20777"
"23148","20777"
"23123","20777"
"23122","20777"
"23115","20777"
"23108","20777"
"23103","20777"
"23100","20777"
"23084","20777"
"23078","20777"
"23077","20777"
"23057","20777"
"23052","20777"
"23047","20777"
"23043","20777"
"23042","20777"
"23037","20777"
"23030","20777"
"23028","20777"
"23027","20777"
"23026","20777"
"23025","20777"
"23011","20777"
"23006","20777"
"22995","20777"
"22977","20777"
"22973","20777"
"22971","20777"
"22963","20777"
"22960","20777"
"22958","20777"
"22957","20777"
"22951","20777"
"22945","20777"
"22938","20777"
"22934","20777"
"22933","20777"
"22932","20777"
"22931","20777"
"22916","20777"
"22911","20777"
"22894","20777"
"22890","20777"
"22881","20777"
"22873","20777"
"22861","20777"
"22860","20777"
"22852","20777"
"22848","20777"
"22845","20777"
"22843","20777"
"22841","20777"
"22840","20777"
"22837","20777"
"22821","20777"
"22806","20777"
"22802","20777"
"22795","20777"
"22781","20777"
"22726","20777"
"22714","20777"
"22713","20777"
"22712","20777"
"22710","20777"
"22708","20777"
"22698","20777"
"22696","20777"
"22694","20777"
"22691","20777"
"22685","20777"
"22682","20777"
"22676","20777"
"22675","20777"
"22672","20777"
"22667","20777"
"22663","20777"
"22659","20777"
"22656","20777"
"22655","20777"
"22648","20777"
"22645","20777"
"22643","20777"
"22637","20777"
"22634","20777"
"22632","20777"
"22617","20777"
"22612","20777"
"22610","20777"
"22605","20777"
"22596","20777"
"22582","20777"
"22570","20777"
"22569","20777"
"22568","20777"
"22565","20777"
"22558","20777"
"22553","20777"
"22548","20777"
"22545","20777"
"22533","20777"
"22531","20777"
"22520","20777"
"22517","20777"
"22515","20777"
"22503","20777"
"22485","20777"
"22484","20777"
"22480","20777"
"22479","20777"
"22477","20777"
"22471","20777"
"22469","20777"
"22462","20777"
"22460","20777"
"22458","20777"
"22453","20777"
"22448","20777"
"22445","20777"
"22441","20777"
"22439","20777"
"22434","20777"
"22432","20777"
"22418","20777"
"22416","20777"
"22410","20777"
"22405","20777"
"22402","20777"
"22397","20777"
"22377","20777"
"22374","20777"
"22373","20777"
"22369","20777"
"22364","20777"
"22361","20777"
"22355","20777"
"22354","20777"
"22347","20777"
"22346","20777"
"22344","20777"
"22343","20777"
"22341","20777"
"22334","20777"
"22319","20777"
"22318","20777"
"22316","20777"
"22313","20777"
"22310","20777"
"22301","20777"
"22296","20777"
"22294","20777"
"22288","20777"
"22285","20777"
"22284","20777"
"22279","20777"
"22278","20777"
"22275","20777"
"22273","20777"
"22263","20777"
"22251","20777"
"22237","20777"
"22234","20777"
"22230","20777"
"22229","20777"
"22227","20777"
"22226","20777"
"22216","20777"
"22211","20777"
"22209","20777"
"22195","20777"
"22194","20777"
"22168","20777"
"22164","20777"
"22149","20777"
"22124","20777"
"22122","20777"
"22111","20777"
"22104","20777"
"22100","20777"
"22090","20777"
"22076","20777"
"22075","20777"
"22066","20777"
"22056","20777"
"22053","20777"
"22050","20777"
"22042","20777"
"22041","20777"
"22035","20777"
"22032","20777"
"22030","20777"
"22022","20777"
"22015","20777"
"22000","20777"
"21993","20777"
"21990","20777"
"21985","20777"
"21979","20777"
"21978","20777"
"21977","20777"
"21968","20777"
"21950","20777"
"21947","20777"
"21945","20777"
"21937","20777"
"21917","20777"
"21916","20777"
"21911","20777"
"21904","20777"
"21896","20777"
"21886","20777"
"21884","20777"
"21882","20777"
"21881","20777"
"21879","20777"
"21875","20777"
"21873","20777"
"21869","20777"
"21866","20777"
"21863","20777"
"21861","20777"
"21857","20777"
"21854","20777"
"21838","20777"
"21827","20777"
"21825","20777"
"21803","20777"
"21798","20777"
"21791","20777"
"21790","20777"
"21783","20777"
"21782","20777"
"21776","20777"
"21770","20777"
"21769","20777"
"21767","20777"
"21765","20777"
"21762","20777"
"21761","20777"
"21759","20777"
"21757","20777"
"21754","20777"
"21750","20777"
"21749","20777"
"21744","20777"
"21743","20777"
"21742","20777"
"21741","20777"
"21738","20777"
"21733","20777"
"21731","20777"
"21730","20777"
"21723","20777"
"21721","20777"
"21720","20777"
"21716","20777"
"21715","20777"
"21714","20777"
"21712","20777"
"21711","20777"
"21710","20777"
"21708","20777"
"21705","20777"
"21704","20777"
"21701","20777"
"21700","20777"
"21699","20777"
"21698","20777"
"21695","20777"
"21694","20777"
"21691","20777"
"21674","20777"
"21665","20777"
"21656","20777"
"21649","20777"
"21634","20777"
"21631","20777"
"21619","20777"
"21617","20777"
"21616","20777"
"21608","20777"
"21604","20777"
"21602","20777"
"21598","20777"
"21594","20777"
"21585","20777"
"21573","20777"
"21561","20777"
"21558","20777"
"21543","20777"
"21536","20777"
"21531","20777"
"21526","20777"
"21521","20777"
"21520","20777"
"21519","20777"
"21517","20777"
"21514","20777"
"21502","20777"
"21501","20777"
"21480","20777"
"21474","20777"
"21473","20777"
"21472","20777"
"21467","20777"
"21459","20777"
"21449","20777"
"21448","20777"
"21444","20777"
"21441","20777"
"21433","20777"
"21427","20777"
"21422","20777"
"21416","20777"
"21405","20777"
"21403","20777"
"21396","20777"
"21393","20777"
"21389","20777"
"21382","20777"
"21374","20777"
"21359","20777"
"21357","20777"
"21353","20777"
"21350","20777"
"21346","20777"
"21342","20777"
"21340","20777"
"21338","20777"
"21337","20777"
"21327","20777"
"21306","20777"
"21305","20777"
"21298","20777"
"21294","20777"
"21293","20777"
"21287","20777"
"21285","20777"
"21279","20777"
"21278","20777"
"21276","20777"
"21272","20777"
"21259","20777"
"21257","20777"
"21249","20777"
"21234","20777"
"21226","20777"
"21220","20777"
"21219","20777"
"21218","20777"
"21215","20777"
"21213","20777"
"21212","20777"
"21205","20777"
"21194","20777"
"21193","20777"
"21190","20777"
"21188","20777"
"21183","20777"
"21179","20777"
"21171","20777"
"21132","20777"
"21131","20777"
"21130","20777"
"21126","20777"
"21125","20777"
"21120","20777"
"21118","20777"
"21112","20777"
"21106","20777"
"21100","20777"
"21095","20777"
"21094","20777"
"21087","20777"
"21079","20777"
"21076","20777"
"21071","20777"
"21061","20777"
"21059","20777"
"21056","20777"
"21053","20777"
"21051","20777"
"21043","20777"
"21041","20777"
"21035","20777"
"21029","20777"
"20798","20777"
"20799","20777"
"20802","20777"
"20806","20777"
"20811","20777"
"20813","20777"
"20823","20777"
"20826","20777"
"20827","20777"
"20835","20777"
"20839","20777"
"20847","20777"
"20849","20777"
"20850","20777"
"20851","20777"
"20853","20777"
"20859","20777"
"20865","20777"
"20870","20777"
"20879","20777"
"20880","20777"
"20882","20777"
"20888","20777"
"20890","20777"
"20892","20777"
"20899","20777"
"20900","20777"
"20908","20777"
"20913","20777"
"20930","20777"
"20935","20777"
"20937","20777"
"20945","20777"
"20948","20777"
"20951","20777"
"20952","20777"
"20956","20777"
"20963","20777"
"20969","20777"
"20983","20777"
"20988","20777"
"20994","20777"
"21003","20777"
"21004","20777"
"21009","20777"
"21010","20777"
"21015","20777"
"21018","20777"
"21021","20777"
"21024","20777"
"29910","20778"
"29906","20778"
"29903","20778"
"29900","20778"
"29888","20778"
"29884","20778"
"29869","20778"
"29860","20778"
"29848","20778"
"29832","20778"
"29816","20778"
"29810","20778"
"29797","20778"
"29772","20778"
"29770","20778"
"29758","20778"
"29750","20778"
"29748","20778"
"29740","20778"
"29728","20778"
"29720","20778"
"29717","20778"
"29713","20778"
"29672","20778"
"29669","20778"
"29662","20778"
"29643","20778"
"29642","20778"
"29629","20778"
"29628","20778"
"29616","20778"
"29594","20778"
"29592","20778"
"29552","20778"
"29549","20778"
"29541","20778"
"29539","20778"
"29528","20778"
"29524","20778"
"29522","20778"
"29511","20778"
"29507","20778"
"29498","20778"
"29486","20778"
"29467","20778"
"29463","20778"
"29449","20778"
"29440","20778"
"29438","20778"
"29436","20778"
"29412","20778"
"29409","20778"
"29397","20778"
"29391","20778"
"29369","20778"
"29367","20778"
"29365","20778"
"29359","20778"
"29358","20778"
"29348","20778"
"29341","20778"
"29332","20778"
"29317","20778"
"29290","20778"
"29286","20778"
"29257","20778"
"29251","20778"
"29249","20778"
"29229","20778"
"29222","20778"
"29216","20778"
"29214","20778"
"29207","20778"
"29199","20778"
"29189","20778"
"29177","20778"
"29176","20778"
"29172","20778"
"29166","20778"
"29155","20778"
"29133","20778"
"29131","20778"
"29130","20778"
"29126","20778"
"29114","20778"
"29113","20778"
"29076","20778"
"29072","20778"
"29069","20778"
"29019","20778"
"29014","20778"
"29002","20778"
"29000","20778"
"28973","20778"
"28971","20778"
"28925","20778"
"28911","20778"
"28850","20778"
"28822","20778"
"28819","20778"
"28817","20778"
"28811","20778"
"28799","20778"
"28796","20778"
"28785","20778"
"28783","20778"
"28751","20778"
"28749","20778"
"28727","20778"
"28716","20778"
"28693","20778"
"28686","20778"
"28684","20778"
"28683","20778"
"28678","20778"
"28668","20778"
"28664","20778"
"28658","20778"
"28657","20778"
"28651","20778"
"28645","20778"
"28630","20778"
"28625","20778"
"28599","20778"
"28584","20778"
"28553","20778"
"28550","20778"
"28547","20778"
"28544","20778"
"28528","20778"
"28526","20778"
"28514","20778"
"28505","20778"
"28501","20778"
"28499","20778"
"28497","20778"
"28496","20778"
"28460","20778"
"28446","20778"
"28434","20778"
"28418","20778"
"28404","20778"
"28402","20778"
"28375","20778"
"28357","20778"
"28343","20778"
"28313","20778"
"28293","20778"
"28284","20778"
"28234","20778"
"28219","20778"
"28210","20778"
"28189","20778"
"28179","20778"
"28177","20778"
"28176","20778"
"28164","20778"
"28143","20778"
"28140","20778"
"28136","20778"
"28129","20778"
"28114","20778"
"28088","20778"
"28082","20778"
"28067","20778"
"28063","20778"
"28054","20778"
"27958","20778"
"27952","20778"
"27947","20778"
"27935","20778"
"27912","20778"
"27907","20778"
"27904","20778"
"27901","20778"
"27882","20778"
"27864","20778"
"27859","20778"
"27846","20778"
"27832","20778"
"27830","20778"
"27817","20778"
"27786","20778"
"27784","20778"
"27778","20778"
"27752","20778"
"27751","20778"
"27742","20778"
"27737","20778"
"27713","20778"
"27696","20778"
"27689","20778"
"27679","20778"
"27673","20778"
"27670","20778"
"27657","20778"
"27656","20778"
"27652","20778"
"27651","20778"
"27650","20778"
